label,word,count
0,tây,34
0,hcm,34
0,trân,34
0,mụn,34
0,dàng,34
0,phương,34
0,hòa,34
0,lag,34
0,vành,34
0,quen,34
0,shopee,34
0,thieu,33
0,lề,33
0,cap,33
0,chà,33
0,nách,33
0,chửi,33
0,cùi,33
0,lặng,33
0,nhám,33
0,dị,33
0,thổi,33
0,dần,33
0,lầu,33
0,thỏa,33
0,nịt,33
0,ms,33
0,vá,33
0,sac,33
0,khu,33
0,đếm,33
0,độc,33
0,qr,33
0,nền,33
0,cước,33
0,muối,33
0,hp,32
0,non,32
0,khuy,32
0,lượt,32
0,yeu,32
0,mốp,32
0,cau,32
0,mượt,32
0,se,32
0,dỡ,32
0,í,32
0,trơ,32
0,tít,32
0,dọc,32
0,muon,32
0,cọc,32
0,chát,32
0,trúng,32
0,dập,32
0,chớ,32
0,chă,32
0,thấu,32
0,nư,32
0,lazada,32
0,lôi,32
0,nhúm,32
0,mot,32
0,dể,31
0,đoàn,31
0,hu,31
0,dò,31
0,_,31
0,https,31
0,hít,31
0,kẻo,31
0,ngươ,31
0,nọ,31
0,hoang,31
0,sập,31
0,phảm,31
0,dan,31
0,dẻ,31
0,xóa,31
0,thằng,31
0,vỉ,31
0,tịt,31
0,jean,30
0,oan,30
0,vuông,30
0,dang,30
0,đương,30
0,biện,30
0,chặn,30
0,chăn,30
0,bô,30
0,haizzz,30
0,ù,30
0,mù,30
0,tp,30
0,nắm,30
0,carton,30
0,website,30
0,tua,30
0,cc,30
0,hú,30
0,xo,30
0,cát,30
0,lành,30
